2193,1321.69 -550.234 71.125,154 156 158 159 160 161,stand
2194,1231.38 -885.123 64.2415,157 16 18 159 21,stand
2195,1107.84 -815.829 66.1411,155 158 21 18 157,stand
2196,1322.84 -911.07 71.125,16 157,stand
2197,1403.91 -357.092 69.0579,157 156 153 162 213,stand
2198,1453.64 -223.598 69.2018,161 163 165 167 199,stand
2199,1349.69 -154.998 96.125,162 164,stand
2200,1318 -9.9136 152.125,163 166,stand
2201,1479.33 105.609 123.811,162 166 167 168 188,stand
2202,1334.18 156.234 125.675,165 188 167 164,stand
2203,1544.46 -20.8428 109.032,165 162 168 166,stand
2204,1773.25 166.161 137.279,167 165 169 188,stand
2205,1790.62 348.294 244.125,168 170,stand
2206,1644.66 364.326 308.125,169 171,stand
2207,1507.41 362.995 308.125,170 172,stand
2208,1523.37 442.568 308.125,171 173 181 182 183,stand
2209,1790.22 450.994 308.125,172 174 183,stand
2210,1787.2 677.216 460.125,173 175,stand
2211,1607.95 685.467 580.125,174 176 180,stand
2212,1483.94 683.256 580.125,175 177 178,stand
2213,1474.45 445.496 580.125,176 178,stand
2214,1769.11 446.402 587.125,177 179 176,stand
2215,1795.81 762.948 580.125,178 180,stand
2216,1594.79 751.411 580.125,179 175,stand
2217,1509.12 676.99 308.125,172 182 184,stand
2218,1641.21 608.917 308.125,172 181 183 184,stand
2219,1657.17 484.933 308.125,173 172 182,stand
2220,1658.16 723.65 308.125,182 181 185,stand
2221,1782.55 725.414 308.125,184 186,stand
2222,1779.94 457.879 140.125,185 187,stand
2223,1648.83 457.137 140.125,186 188 198,stand
2224,1622.67 272.048 142.694,187 165 166 168,stand
2225,1499.77 664.062 140.125,108 198 201,stand
2226,210.499 -35.9916 127.358,126 105 103,stand
2227,325.051 -1152.52 96.125,147 148,stand
2228,734.03 1194.06 273.125,89,stand
2229,-933.402 1891.13 390.125,64,stand
2230,-868.125 1543.67 409.272,66,stand
2231,-596.083 1807.02 418.942,67,stand
2232,-695.83 1902.42 398.125,66 65 197,stand
2233,-518.682 2048.11 390.125,196 65,stand
2234,1706.61 715.296 140.125,189 187,stand
2235,1793.88 -151.125 75.1669,162,stand
2236,265.755 -558.88 272.125,135,stand
2237,1509.15 481.096 140.125,189,stand
2238,1304.22 305.499 138.058,108,stand
2239,-825.823 1939.75 254.125,61 60 204,stand
2240,-862.075 2159.49 254.125,203,stand
2241,99.377 -1321.56 68.4091,20 19 33 32,stand
2242,242.871 -571.773 136.125,132 141,stand
2243,-145.21 8.84962 135.517,102 103,stand
2244,-229.754 26.6119 135.912,42,stand
2245,-6.07648 1804.56 224.125,74 75 68,stand
2246,334.575 1492.93 126.125,78 76 77,stand
2247,839.36 1393.56 129.762,111,stand
2248,1509.83 851.857 135.089,115,stand
2249,1697.9 -337.218 68.1248,161,stand
2250,687.949 1168.56 137.125,91,stand
2251,31.9717 840.635 137.213,83,stand
2252,end,0,0
2253,1269.17 -1859.71 64.125,1 8,stand
2254,1648.3 -1859.81 66.125,0 2 10,stand
2255,1655.13 -1963.63 66.125,1 3,stand
2256,1411.54 -1971.4 202.125,2 4,stand
2257,1378.44 -1853.15 202.125,3 5,stand
2258,1669.74 -1850.18 202.125,4 6,stand
2259,1673.59 -1760.62 226.125,5 7,stand
2260,1438.81 -1449.05 226.125,6,stand
2261,1255.1 -1438.8 64.125,0 9 13 15 21 22,stand
2262,1606.34 -1438.86 66.125,8 10 13 12 14 11,stand
2263,1662.54 -1784.07 66.125,1 9 12,stand
2264,1420.55 -1644.77 66.125,9 13 12,stand
2265,1559.25 -1691.01 66.125,10 13 9 11,stand
2266,1452.21 -1516.07 66.125,12 8 9 11,stand
2267,1634.86 -1279.73 65.125,9 17,stand
2268,1288.79 -1277.2 64.125,8 16,stand
2269,1373.36 -1119.85 64.436,15 17 18 158 160,stand
2270,1543.16 -1160.77 65.125,16 14,stand
2271,1181.75 -1172.1 65.6526,16 21 158 159,stand
2272,540.444 -1363.65 63.9518,23 24 205,stand
2273,-104.886 -1250.27 68.1691,29 35 38 205,stand
2274,1051.97 -1304.49 64.9747,18 8 23 159 158,stand
2275,959.24 -1520.63 68.125,8 23 24,stand
2276,779.906 -1427.67 64.0908,21 19 22 24,stand
2277,712.319 -1518.52 63.2002,25 22 23 19 31 34,stand
2278,636.248 -1988.98 129.238,26 24 31,stand
2279,281.723 -2019.87 134.354,27 25 31 32,stand
2280,-206.792 -2002.53 198.361,28 26,stand
2281,-220.432 -1625.56 59.7447,30 27 33 35 29,stand
2282,-248.895 -1158.01 76.9509,20 30 35 36 38 28,stand
2283,-394.43 -1304.65 73.9691,29 28,stand
2284,444.003 -1698.49 109.5,26 25 24 32 34,stand
2285,129.48 -1732.01 81.2481,26 31 34 33 35 205,stand
2286,-11.9653 -1515.75 64.125,32 34 28 35 205,stand
2287,354.51 -1521.49 62.0141,24 31 32 33,stand
2288,-129.882 -1457.54 61.6682,20 29 28 33 32,stand
2289,-400.852 -864.493 107.936,29 37,stand
2290,-387.691 -531.457 110.403,36 38 41,stand
2291,-167.792 -876.602 103.097,37 20 29 39,stand
2292,-157.064 -595.032 104.458,38 40,stand
2293,-127.937 -256.815 116.351,39 41 103,stand
2294,-323.522 -311.698 109.637,37 40 42,stand
2295,-343.44 -48.6591 124.933,41 43 208,stand
2296,-300.241 249.021 175.455,42 44,stand
2297,-328.529 429.286 223.514,43 45 46,stand
2298,-679.63 440.314 234.878,44 46,stand
2299,-416.293 572.198 230.338,44 47 48 45,stand
2300,-482.08 812.354 240.006,46 49,stand
2301,-339.133 1037.19 239.331,46 49 51 80 79 81,stand
2302,-495.721 1210 249.104,47 50 48 51 54 55,stand
2303,-820.352 1393.78 243.502,49 55,stand
2304,-255.836 1184.36 232.249,48 49 52 80,stand
2305,-326.09 1413.8 235.843,51 53,stand
2306,-308.927 1769.98 231.84,52 56 68 69 57 54,stand
2307,-528.565 1450 275.966,49 55 56 80 53,stand
2308,-641.758 1359.36 249.506,50 54 49,stand
2309,-497.817 1711.83 251.891,57 54 53,stand
2310,-481.032 2025.47 250.494,58 56 53 70,stand
2311,-492.859 2154.51 245.155,59 57 70,stand
2312,-640.763 2123.21 254.125,60 58,stand
2313,-753.163 1933.79 254.125,59 203,stand
2314,-933.963 1948.61 254.125,62 203,stand
2315,-924.721 2191.67 390.125,63 61,stand
2316,-812.852 2167.88 390.125,64 65 62,stand
2317,-824.664 1939.18 390.125,63 193,stand
2318,-672.524 2131.63 390.125,63 196 197,stand
2319,-702.602 1517.53 413.753,67 194 196,stand
2320,-594.071 1558.09 412.879,66 195,stand
2321,-58.372 1923.6 224.125,53 70 74 75 209,stand
2322,-180.041 1465.6 228.595,53 80,stand
2323,-138.642 2109.3 228.973,68 58 57 72 71,stand
2324,3.52358 2177.32 236.125,70 73,stand
2325,126.449 2039.6 236.125,70 73 74,stand
2326,165.553 2255.77 236.125,71 72,stand
2327,108.382 1908.19 224.125,72 68 209,stand
2328,124.01 1820.76 224.125,68 76 209,stand
2329,364.581 1815.79 127.098,75 210,stand
2330,331.592 1379.54 137.125,84 210,stand
2331,203.977 1502.88 125.218,79 210,stand
2332,150.192 1141.64 146.368,78 80 48 81 92 82,stand
2333,-150.865 1173.99 214.041,51 79 69 48 81 54,stand
2334,161.456 974.936 147.964,79 48 82 92 80,stand
2335,317.938 796.451 128.964,81 83 92 98 104 79,stand
2336,199.353 769.616 130.514,82 99 215,stand
2337,365.102 1295.22 137.125,77 85 90,stand
2338,633.478 1322.08 137.125,84 86 111,stand
2339,547.651 1421.19 151.004,85 87,stand
2340,336.604 1411.11 273.125,86 88,stand
2341,334.937 1153.36 273.125,87 89,stand
2342,549.642 1143.2 273.125,88 192,stand
2343,444.03 1173.31 137.125,84 91,stand
2344,541.305 1158.48 137.125,90 92 214,stand
2345,528.738 983.917 155.942,91 82 81 79 93 94,stand
2346,719.541 1048.64 140.504,92 94,stand
2347,641.191 925.027 163.507,93 92 95,stand
2348,717.56 717.327 143.935,94 96 97 109,stand
2349,610.755 492.106 139.235,95 97 106 105,stand
2350,595.299 655.106 143.906,95 98 96,stand
2351,397.733 660.7 138.582,97 82 99,stand
2352,133.777 589.401 136.125,98 83 100,stand
2353,63.791 350.448 136.125,99 101 105,stand
2354,-3.37649 85.6927 136.125,100 102,stand
2355,-72.189 -60.8907 134.008,101 103 131 126 207,stand
