957,1771.86 1211.39 -23.875,86 91 89 90,stand
958,1579.16 948.149 -31.875,73 66 85 86 89 90,stand
959,1599.69 1159.25 -31.875,87 66 88 90 91 86 101,stand
960,1459.46 1358.59 -24.2751,89 66 88 101 105 87 92,stand
961,1634.35 1509.15 -31.875,92 87 100 89,stand
962,1564.05 1583.81 -31.875,100 91 101 90 93,stand
963,1452.58 1748.85 -23.875,94 92 101 100 95,stand
964,1471.91 1884.78 -31.875,117 95 93 100,stand
965,1602.33 2011.11 -31.875,96 100 94 98 118 93,stand
966,1748.35 1993.09 -23.875,99 95 97,stand
967,1902.24 2036.67 -23.875,98 99 96,stand
968,1902.43 2172.41 -23.875,95 97 118 193,stand
969,1941.89 1923.41 -23.875,96 97,stand
970,1642.58 1759.94 -31.875,95 92 91 93 94,stand
971,1443.83 1538.22 -23.875,90 92 89 102 93,stand
972,1322.02 1570.24 -23.875,101 105 106 117,stand
973,1287.25 1217.92 -23.875,104 105 283,stand
974,1179.06 1125.2 -23.875,103 65 283,stand
975,1295.3 1342.61 -23.875,90 103 102,stand
976,1108.63 1586.16 -7.875,102 107 115 116 284,stand
977,1032.47 1454.39 0.125,106 108,stand
978,1025.51 1307.16 72.125,107 109,stand
979,1222.77 1298.71 144.125,108 110 114,stand
980,1271.87 1429.4 144.125,109 111,stand
981,1276.47 1648.39 144.125,110 112,stand
982,1106.4 1725.42 144.125,111 113,stand
983,1076.04 1576.28 144.125,112 114,stand
984,1114.22 1426.19 144.125,113 109,stand
985,1208.69 1335.94 -7.875,106 284,stand
986,1059.17 1720.41 -7.875,106,stand
987,1294.04 1829.22 -23.875,102 94 119 123 120 121,stand
988,1470.1 2106.96 -23.875,95 98 119,stand
989,1298.18 2102.23 -23.875,118 117 123 120,stand
990,1061.26 1853.41 -39.8763,117 121 124 119,stand
991,855.224 2066.16 -25.3965,120 123 117 124 122 176,stand
992,912.748 2247.53 -30.7698,121 123 183 182 176,stand
993,1112.37 2153.19 -23.875,119 117 121 124 122 183 186,stand
994,891.01 1795.93 -39.912,120 121 123 125,stand
995,863.61 1569.59 -39.875,124 126 127,stand
996,896.537 1375.73 -7.875,125 229,stand
997,672.881 1616.09 -39.875,125 128,stand
998,437.948 1586.1 0.125,127 129 145,stand
999,189.149 1550.38 0.124998,128 60 130 145,stand
1000,195.598 1726.87 0.124998,129 145 131,stand
1001,-35.9433 1737.34 -111.875,132 130,stand
1002,-30.7995 1913.25 -143.875,131 133,stand
1003,218.095 1973.54 -143.875,135 132,stand
1004,659.095 1914.69 -143.875,135 136 278,stand
1005,591.523 2030.34 -143.875,134 133 278,stand
1006,634.432 1806.42 -143.875,134 137,stand
1007,331.167 1809.68 8.125,138 136 138,stand
1008,342.896 1959.1 8.125,137 137 139 143,stand
1009,354.548 2066.98 8.125,138 140 141,stand
1010,348.865 2289.09 -23.875,139 179 216,stand
1011,637.548 2082.11 8.125,143 139 277,stand
1012,701.54 1945.55 8.125,143 277,stand
1013,602.221 1930.28 8.125,142 144 141 138,stand
1014,555.957 1738.06 8.125,143 145 146,stand
1015,389.199 1689.89 0.125,144 128 130 129 146,stand
1016,596.855 1679.08 8.125,144 145 147,stand
1017,730.453 1672.82 64.125,146 276,stand
1018,468.388 1861.25 160.125,149 152 274 275,stand
1019,321.739 1949.04 160.125,148 150 152 272,stand
1020,418.34 2074.45 160.125,149 151,stand
1021,508.446 2085.37 160.125,150 152 273,stand
1022,598.045 1923.57 160.125,151 148 149 153,stand
1023,702.574 1975.57 160.125,152 273 274,stand
1024,132.099 1932.26 160.125,155 272,stand
1025,-26.0457 1883.1 160.125,156 154,stand
1026,-155.741 1851.38 192.125,155 157,stand
1027,-296.607 1833.52 154.969,156 158,stand
1028,-479.967 1880.44 168.125,157 159,stand
1029,-623.606 1958.82 144.125,158 160 271,stand
1030,-744.575 1991.22 144.125,159 161 162,stand
1031,-858.195 2140.38 144.125,160,stand
1032,-853.872 1868.07 88.125,160 163,stand
1033,-812.692 1813.64 88.125,162 164,stand
1034,-667.095 1959.78 -7.875,163 165 228 269,stand
1035,-758.102 2066.92 -7.875,164 166 168,stand
1036,-890.069 1960.29 -7.875,165 169 170,stand
1037,-848.206 2187.87 -7.875,168 169,stand
1038,-783.459 2163.37 -7.875,167 165,stand
1039,-1022.77 2041.77 -7.875,167 166,stand
1040,-1030.28 1844.48 -15.875,166 173 174 175,stand
1041,-769.896 1645.81 -2.21373,172 173,stand
1042,-584.158 1612.83 0.124998,36 171,stand
1043,-921.348 1735.99 -14.9393,171 170 175,stand
1044,-1242.61 1721.56 -15.8879,170 175,stand
1045,-1145.63 1534.9 -13.6752,170 174 173,stand
1046,820.529 2425.47 -23.875,121 177 182 122 185,stand
1047,769.184 2477.89 -23.875,176 178 180 182 186,stand
1048,557.421 2481.83 -23.875,177 179,stand
1049,402.769 2428.04 -23.875,140 178 216,stand
1050,748.95 2410.03 -23.875,177 181,stand
1051,738.251 2201.79 -111.875,180 278,stand
1052,1053.19 2580.96 -28.4198,177 183 122 176 184 185 186,stand
1053,1082.93 2410.33 -23.875,122 182 123,stand
1054,1129.64 2736.15 -23.875,182 185 187 188,stand
1055,941.69 2832.15 -31.875,184 176 186 182 188 187 208 209 210 211,stand
1056,714.331 2630.23 -23.875,177 185 182 123 209,stand
1057,1324.72 2746.42 -23.875,184 189 185 188,stand
1058,1409.03 2877.03 -23.875,185 187 184 189 194,stand
1059,1479.64 2699.74 -23.875,187 188 190 194,stand
1060,1670.74 2637.38 -23.875,189 191 281,stand
1061,1738.85 2490.69 -23.875,190 192 281,stand
1062,1761.65 2340.73 -23.875,193 191,stand
1063,1871.58 2277.79 -23.875,192 98,stand
1064,1497.7 3015.55 -23.875,188 189 195,stand
1065,1443.52 3239.47 -23.875,194 280,stand
1066,1393.36 3496.76 -23.875,197 198 199 280,stand
1067,1417.24 3755.08 -23.875,199 196,stand
1068,1162.48 3576.22 -23.875,196 199 205 279,stand
1069,1122.89 3799.44 -23.875,200 197 196 198,stand
1070,878.609 3841.72 -23.875,201 199,stand
1071,661.795 3707.64 -23.875,200 202 204,stand
1072,671.599 3542 -23.875,205 201 203 204,stand
1073,700.481 3179.85 -23.875,206 202,stand
1074,374.008 3368.86 -23.875,201 206 202,stand
1075,1023.14 3500.81 -23.875,198 202,stand
1076,353.155 3142.22 -23.875,204 203 207,stand
1077,404.761 2998.67 -23.8751,206 208 211 210,stand
1078,639.646 2930.69 -23.8751,207 185 210,stand
1079,576.33 2625.17 -23.8925,186 210 185 211,stand
1080,360.874 2631.24 -23.9307,209 208 212 211 207 185,stand
1081,263.757 2862.19 -23.875,209 207 212 210 214 185,stand
1082,230.526 2636.37 -23.875,211 210 213 215 217,stand
1083,-77.1124 2698.09 -28.0808,212 214 215 219 220,stand
1084,-0.697809 2820.1 -23.875,211 213,stand
1085,-77.0031 2486.91 -31.875,213 212 217 220 219,stand
1086,213.715 2397.35 -23.875,140 217 179,stand
1087,63.82 2413.86 -23.875,215 212 216 218,stand
1088,29.3711 2119.05 -23.875,217,stand
1089,-284.25 2478.88 -31.875,213 221 215 220 226,stand
1090,-203.326 2236 -31.875,215 222 213 219 221 226,stand
1091,-448.672 2287.14 -31.875,219 222 220 223 227,stand
1092,-512.629 2184.77 -31.875,221 220 226 227 228,stand
1093,-818.715 2479.71 -23.875,221 225 227,stand
1094,-599.104 2705.5 -23.875,227,stand
1095,-943.542 2350.4 -22.686,223,stand
1096,-278.167 2139.05 -31.875,222 220 219 227,stand
1097,-656.636 2606.87 -23.875,226 224 223 222 221,stand
1098,-608.567 2071.59 -7.875,222 164,stand
1099,904.219 1311.27 0.125,126 230,stand
1100,681.185 1286.45 0.125,229 231 232,stand
1101,650.432 1232 0.125,63 230 241,stand
1102,498.817 1243.37 8.125,230 268,stand
1103,277.439 1218.84 8.125,234 268,stand
1104,260.842 1355.03 72.125,233 235,stand
1105,443.549 1371.64 160.125,234 236,stand
1106,478.313 1319.93 160.125,235 237,stand
1107,387.467 1288.51 160.125,236 238,stand
1108,372.449 1187.29 160.125,237 239,stand
1109,619.755 1201.17 152.125,238 240,stand
1110,923.945 1315.71 152.125,239 266,stand
1111,739.039 1218.97 8.125,231 266,stand
1112,684.272 662.551 8.125,12 243,stand
1113,802.576 628.001 8.125,242 244 282,stand
1114,816.079 429.304 8.125,243 245 246,stand
1115,954.822 376.481 8.125,244 261,stand
1116,693.508 427.399 40.125,244 247,stand
1117,707.681 362.476 40.125,246 248,stand
1118,891.393 360.088 128.125,247 249,stand
1119,898.797 435.879 128.125,248 250 260,stand
1120,891.073 588.951 160.125,249 251 252,stand
1121,714.443 650.426 160.125,250 252,stand
1122,927.49 667.116 160.125,251 250 253,stand
1123,1030.13 670.849 160.125,252 254 257,stand
1124,1062.05 552.16 160.125,253 255 257,stand
1125,1226.42 534.677 160.125,254 256 257,stand
1126,1231.66 703.267 160.125,255 257,stand
1127,1117.54 652.098 160.125,256 253 255 254,stand
1128,885.847 369.79 304.125,259,stand
1129,690.783 362.808 216.125,258 260,stand
1130,693.656 442.207 216.125,259 249,stand
1131,1022.44 372.418 -7.87499,245 262,stand
1132,971.369 201.797 -7.875,261 263 265,stand
1133,723.209 188.697 -7.875,262 26 264,stand
1134,728.921 30.168 -7.875,263 265,stand
1135,998.753 83.08 -7.875,262 264,stand
1136,925.868 1206.15 112.125,241 240,stand
1137,389.526 1087.22 8.125,62 268,stand
1138,386.771 1173.74 8.125,267 232 233,stand
1139,-563.448 1905.14 -7.875,164,stand
1140,-749.054 1769.45 144.125,271,stand
1141,-624.318 1881.74 144.125,270 159,stand
1142,254.15 1968.46 160.125,154 149,stand
1143,736.751 2116.24 160.125,153 151,stand
1144,705.204 1863.84 160.125,153 148,stand
1145,498.064 1742.8 160.125,148 276,stand
1146,750.881 1737.7 64.125,275 147,stand
1147,721.637 2084.51 8.125,142 141,stand
1148,728.852 2083.96 -143.875,181 134 135,stand
1149,1211.23 3298.02 -23.875,198 280,stand
1150,1404.21 3308.52 -23.875,279 196 195,stand
1151,1786.63 2674.51 -23.875,191 190,stand
1152,937.411 684.826 76.125,243,stand
1153,1032.64 1197.79 -23.875,104 103,stand
1154,1109.03 1339.79 -7.875,115 106,stand
1155,end,0,0
1156,-1403.03 -352.862 16.125,1 49 51 67 221,stand
1157,-1415.37 -545.586 16.125,0 2 8 67,stand
1158,-1739.39 -559.056 16.125,1 3 47 226,stand
1159,-1614.13 -630.192 16.125,2 4,stand
1160,-1394.57 -617.501 -31.875,3 5,stand
1161,-1079.2 -625.566 -31.875,4 6,stand
1162,-985.578 -623.368 16.125,5 7,stand
1163,-985.032 -374.136 16.125,6 8 66 68,stand
1164,-1047.52 -540.531 16.125,1 7,stand
1165,-3098.96 -298.191 224.125,10 22 23,stand
1166,-3189.05 -208.878 224.125,9 11,stand
1167,-3266.27 13.9366 224.125,10 12,stand
1168,-3114.73 304.73 224.125,11 13 25,stand
1169,-2824.97 464.113 224.125,12 14,stand
1170,-2606.64 564.022 224.125,13 15,stand
1171,-2552.71 385.852 224.125,14 16,stand
1172,-2357.62 390.827 224.125,15 17,stand
1173,-2366.28 -24.6546 224.125,16 18,stand
1174,-2372.74 -403.538 224.125,17 19,stand
1175,-2575.5 -401.305 224.125,18 20,stand
1176,-2578.51 -548.17 224.125,19 21,stand
1177,-2795.1 -502.75 224.125,20 22,stand
1178,-2905.85 -378.171 224.125,21 9,stand
1179,-3370.92 -305.624 64.125,9 24 36 232,stand
1180,-3390.38 4.52698 64.125,23 25,stand
1181,-3374.72 330.025 64.125,24 12 26 229,stand
1182,-3188.28 439.577 64.125,25 27 228,stand
1183,-2936.12 495.62 64.125,26 28 227,stand
1184,-2516.74 549.287 64.125,27 29 41,stand
1185,-2521.61 428.286 64.125,28 30,stand
1186,-2452.13 339.258 64.125,29 31,stand
1187,-2412.42 -3.39047 64.125,30 32,stand
1188,-2477.37 -402.982 64.125,31 33,stand
1189,-2529.7 -554.205 64.125,32 34 37,stand
1190,-2777.46 -535.221 64.125,33 35 233,stand
1191,-3005.14 -476.183 64.125,34 36 233,stand
1192,-3282.34 -421.189 64.125,35 23 232,stand
1193,-2329.96 -624.456 64.125,33 38 47,stand
1194,-2286.79 -283.595 64.125,37 39 46,stand
1195,-2199.81 -12.3171 64.125,38 40 45,stand
1196,-2301.39 291.348 64.125,39 41 44,stand
1197,-2391.16 591.943 64.125,40 28 42,stand
1198,-2298.11 636.243 64.125,41 43,stand
1199,-2172.68 628.666 16.125,42 44 55,stand
1200,-2100.31 286.379 16.125,43 45 40 48 224 223,stand
1201,-2036.17 -5.66039 16.125,44 46 39 49,stand
1202,-2104.19 -294.473 16.125,45 47 38 50,stand
1203,-2166.4 -634.289 16.125,46 37 50 2 226,stand
1204,-1747.54 269.542 16.125,44 49 52 53 223 224,stand
1205,-1785.98 -174.575 16.125,48 45 50 0 51 225,stand
1206,-1989.94 -377.99 16.125,49 46 47 225 226,stand
1207,-1441.81 -80.3449 16.125,49 0 52 65 67,stand
1208,-1454.61 226.954 16.125,51 48 53 63 64,stand
1209,-1411.69 385.778 16.125,48 52 54 64 222,stand
1210,-1387.82 561.598 16.125,53 55 61,stand
1211,-1750.32 582.54 16.125,54 56 43,stand
1212,-1623.22 627.126 16.125,55 57,stand
1213,-1511.53 623.391 -31.875,56 58,stand
1214,-1339.25 627.06 -31.875,57 59,stand
1215,-1065.84 625.335 -23.875,58 60,stand
1216,-974.72 630.187 16.125,59 61,stand
1217,-970.681 544.149 16.125,60 54 62,stand
1218,-1012.86 345.17 16.125,61 63 82,stand
1219,-1066.37 194.469 16.125,62 52 64 65,stand
1220,-1265.37 256.979 16.125,53 52 63 222,stand
1221,-1127.87 36.7431 16.125,63 51 66,stand
1222,-1108.25 -135.004 16.125,65 67 7,stand
1223,-1280.62 -191.713 16.125,66 51 0 1 221,stand
1224,-745.351 -343.386 16.125,7 69 89 220,stand
1225,-740.872 -17.7379 16.125,68 70 80 82,stand
1226,-676.315 72.3557 16.125,69 71,stand
1227,-668.173 249.911 176.125,70 72,stand
1228,-651.847 329.176 176.125,71 73,stand
1229,-511.805 292.002 176.125,72 74,stand
1230,-516.348 33.7629 176.125,73 75,stand
1231,-662.23 -278.924 176.125,74 76,stand
1232,-482.259 -345.077 176.125,75 77,stand
1233,-472.038 -243.925 176.125,76 78,stand
1234,-472.156 -90.2742 16.125,77 79 80,stand
1235,-392.862 -97.5567 16.125,78 80 89 90 95,stand
1236,-475.999 3.80676 16.125,69 78 81 88 79,stand
1237,-487.716 384.372 16.125,80 82 83 88 218 219,stand
1238,-738.961 346.595 16.125,81 62 69 219 218,stand
1239,-267.132 321.293 16.125,81 84 88 218,stand
1240,-9.97794 397.697 16.125,83 85 87,stand
1241,35.7732 585.919 16.125,84 86,stand
1242,343.001 585.082 16.125,85 99 98,stand
1243,35.0642 181.698 16.125,84 96 97 98,stand
1244,-187.871 107.506 16.125,83 81 80 94 96,stand
1245,-484.674 -467.193 16.125,68 79 90 217 220,stand
1246,-215.96 -327.048 16.125,89 79 91 95,stand
1247,-1.25809 -369.638 16.125,90 92 94,stand
1248,32.5994 -591.626 16.125,91 93,stand
1249,374.296 -569.055 16.125,92 118 119,stand
1250,56.3902 -131.98 16.125,91 88 95 96 97 120 121,stand
1251,-223.48 -105.124 16.125,94 79 90,stand
1252,-2.19771 25.492 16.125,88 87 94 97,stand
1253,225.28 56.0755 16.125,94 96 87 98 121,stand
1254,348.71 209.871 16.125,97 87 99 86 121,stand
1255,422.119 336.093 16.125,98 86 100 121,stand
1256,677.403 356.268 16.125,99 101 103,stand
1257,749.951 464.451 16.125,100 102,stand
1258,944.246 431.083 16.125,101 103 125 213 214,stand
1259,776.813 175.346 16.125,100 104 121 102 122,stand
1260,858.124 91.6254 16.125,103 105,stand
1261,924.564 96.7176 16.125,104 106 123,stand
1262,928.6 250.855 176.125,105 107,stand
1263,954.281 328.531 176.125,106 108,stand
1264,1108.63 245.09 176.125,107 109,stand
1265,1001.82 -5.81264 176.125,108 110,stand
1266,919.295 -338.572 176.125,109 111,stand
1267,1130.4 -340.326 176.125,110 112,stand
1268,1125.06 -255.644 176.125,111 113,stand
1269,1124.49 -91.3386 16.125,112 114 124,stand
1270,1199.14 -84.9982 16.125,113 115 124 138,stand
1271,1173.4 -324.732 16.125,114 116 138 139,stand
1272,996.881 -401.632 16.125,115 117 215,stand
1273,911.737 -345.701 16.125,116 118 122,stand
1274,562.8 -329.265 16.125,117 93 119,stand
1275,404.206 -283.665 16.125,118 120 121 93,stand
1276,347.554 -182.867 16.125,119 94,stand
1277,432.403 0.921524 16.125,97 94 119 98 99 103 122,stand
1278,838.516 -169.782 16.125,103 121 117 123,stand
1279,963.969 -11.0975 16.125,122 105 124,stand
1280,1137.91 24.0345 16.125,123 113 114 125,stand
1281,1214.73 283.725 16.125,124 102 126 214,stand
1282,1343.15 367.24 16.125,125 127 136,stand
1283,1365.32 555.361 16.125,126 128 129,stand
1284,1450.68 619.763 16.125,127 135,stand
1285,1715.81 545.399 16.125,127 130 154,stand
1286,2091.25 541.864 16.125,129 131 132,stand
1287,2084.66 627.528 16.125,130 133 132,stand
1288,2338.95 588.312 16.125,130 131 160 161,stand
1289,1993.04 627.775 -31.875,131 134,stand
1290,1783.76 629.85 -31.875,133 135,stand
1291,1517.41 633.269 -31.875,134 128,stand
1292,1414.86 209.624 16.125,126 137 154,stand
1293,1445.6 -9.20509 16.125,136 138 152,stand
1294,1348.26 -233.542 16.125,137 115 114 139 150,stand
1295,1355.99 -448.371 16.125,115 138 147,stand
1296,1447.33 -623.64 16.125,141 147,stand
1297,1521.78 -627.615 -31.875,140 142,stand
1298,1728.85 -627.566 -31.875,141 143,stand
1299,1985.49 -630.38 -31.875,142 144,stand
1300,2058.43 -627.539 16.125,143 145,stand
1301,2166.91 -571.062 16.125,144 146 201,stand
1302,1753.29 -554.77 16.125,145 147 148,stand
1303,1393.57 -554.814 16.125,146 139 140 216,stand
1304,1664.49 -406.853 16.125,146 149 150,stand
1305,1924.43 -379.569 16.125,148 151 157,stand
1306,1597.92 -204.757 16.125,148 138 151,stand
1307,1762.63 -179.118 16.125,150 152 149 157,stand
1308,1716.94 -18.1895 16.125,137 151 153 154,stand
1309,1852.1 139.663 16.125,152 155 156,stand
1310,1707.03 275.873 16.125,152 136 129 155,stand
1311,1926.46 321.211 16.125,154 153 156,stand
1312,2113.34 156.919 16.125,153 155 157 159 160,stand
1313,2095.04 -253.113 16.125,156 149 151 212 158,stand
1314,2392.95 -400.453 16.125,159 201 212 157,stand
1315,2396.2 35.369 16.125,158 156 160,stand
1316,2388.61 377.739 16.125,159 156 132,stand
1317,2422.55 621.331 16.125,132 162,stand
1318,2585.66 623.015 176.125,161 163,stand
1319,2634.13 591.634 176.125,162 164 194,stand
1320,2598.23 431.025 176.125,163 165,stand
1321,2536.87 -5.78038 180.125,164 166,stand
1322,2587.1 -296.328 176.125,165 167 211,stand
1323,2671.58 -601.131 176.125,166 168 200,stand
1324,2815.87 -478.31 176.125,167 169 211,stand
1325,2957.72 -417.343 176.125,168 170 199,stand
1326,2949.52 -288.237 176.125,169 171 193,stand
1327,2845.1 -255.779 176.125,172 170,stand
1328,2838.87 -191.076 176.125,171 173,stand
1329,2841.38 -38.9134 336.125,172 174,stand
1330,2898.36 13.8884 336.125,173 175 176,stand
1331,2970.4 -96.2632 336.125,174 192,stand
1332,2951.02 165.354 336.125,174 177 189,stand
1333,2955.18 326.232 336.125,176 178 188,stand
1334,3114.05 298.301 336.125,177 179,stand
1335,3302.67 212.004 336.125,178 180,stand
1336,3391.63 75.4594 336.125,179 181,stand
1337,3366.57 -122.673 336.125,180 182,stand
1338,3278.02 -282.694 336.125,181 183,stand
1339,3092.2 -318.904 336.125,182 184,stand
1340,2961.18 -319.744 336.125,183 185 192,stand
1341,2737.16 -317.337 336.125,184 186,stand
1342,2721.64 -83.9566 336.125,185 187,stand
1343,2717.2 116.201 336.125,186 188,stand
1344,2758.11 325.951 336.125,187 177,stand
1345,3097.13 131.809 336.125,176 190,stand
1346,3178.89 9.41685 336.125,189 191,stand
1347,3139.35 -128.745 336.125,190 192,stand
1348,2959.33 -186.74 336.125,175 184 191,stand
1349,2949.5 -7.93069 176.125,170 209 210,stand
1350,2950.53 411.233 176.125,163 195 210,stand
1351,3206.24 363.694 176.125,194 196 208,stand
1352,3381.92 230.443 176.125,195 197,stand
1353,3448.38 -3.7489 176.125,196 198,stand
1354,3383.85 -250.572 176.125,197 199,stand
1355,3200.23 -385.344 176.125,198 169 202,stand
1356,2565.14 -633.889 176.125,167 201,stand
1357,2401.12 -619.485 16.125,200 145 158,stand
1358,3290.39 -457.186 176.125,199 203,stand
1359,3382.98 -457.579 212.125,202 204,stand
1360,3561.41 -317.662 212.125,203 205,stand
1361,3703.13 8.86337 212.125,204 206,stand
1362,3572.36 293.196 212.125,205 207,stand
1363,3380.91 480.66 212.125,206 208,stand
1364,3302.44 427.844 176.125,207 195,stand
1365,2833.12 -15.8095 176.125,193,stand
1366,2953.15 276.888 176.125,193 194,stand
1367,2728.88 -432.497 176.125,166 168,stand
1368,2156.04 -398.462 16.125,158 157,stand
1369,1103.38 514.398 16.125,102 214,stand
1370,1119.67 375.654 16.125,213 125 102,stand
1371,1125.45 -534.252 16.125,116,stand
1372,1300.54 -620.521 16.125,147,stand
1373,-311.641 -513.282 16.125,89,stand
1374,-376.434 478.021 16.125,81 83 219 82,stand
1375,-777.727 528.254 16.125,82 218 81,stand
1376,-771.24 -509.346 16.125,68 89,stand
1377,-1240.43 -386.97 16.125,67 0,stand
1378,-1270.41 383.568 16.125,64 53,stand
1379,-1826.16 397.956 16.125,48 224 44,stand
1380,-2025.27 412.364 16.125,223 44 48,stand
1381,-1809.3 -370.021 16.125,49 50,stand
1382,-2032.62 -506.605 16.125,50 47 2,stand
1383,-2914.29 333.693 64.125,27 228,stand
1384,-3137.55 362.494 64.125,227 26,stand
1385,-3529.54 244.536 64.125,25 230,stand
1386,-3589.33 84.3536 64.125,229 231,stand
1387,-3590.81 -71.2254 64.125,230 232,stand
1388,-3500.01 -258.828 64.125,231 23 36,stand
1389,-2892.91 -422.033 64.125,35 34,stand
1390,end,0,0
1391,3706.53 906.767 0.125,1 52 56,stand
1392,3523.4 900.327 0.125,0 2 51,stand
1393,3221.29 926.572 0.125,1 3 43 50,stand
1394,3042.47 922.914 0.184251,2 4 49 50,stand
1395,2648.01 967.89 -1.14396,3 5 49,stand
1396,2488.79 941.3 0.124999,4 6,stand
1397,2484.68 555.62 0.125,5 7 48,stand
1398,2414.4 453.031 0.125,6 8,stand
1399,2411.51 314.16 -47.875,7 9,stand
1400,2410.07 6.28816 -47.875,8 10,stand
1401,2414.29 -94.7458 -87.875,9 11,stand
1402,2365.98 -373.339 -95.875,10 12 13 14,stand
1403,2228.09 -462.291 -95.875,11 13 14 193,stand
1404,2499.68 -531.275 -95.875,12 11 14 15,stand
1405,2553.31 -454.123 -95.875,11 12 13 36,stand
